studio,course,attendance list,waiting list,instructor,date,maxnr
Studio B,Mi 19:00,"[""member_0054"",""member_0042"",""member_0028"",""member_0247"",""member_0167"",""member_0438""]",[],Instructor F,2023-04-26T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0681"",""member_0536"",""member_0057"",""member_0330"",""member_0322"",""member_0167"",""member_0456"",""member_0383"",""member_0097""]","[{""ID"":""member_0347"",""email"":""member-0347@synthetic.invalid"",""name"":""Synthetic Member 0347""},{""ID"":""member_0037"",""email"":""member-0037@synthetic.invalid"",""name"":""Synthetic Member 0037""}]",Instructor F,2023-05-03T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0167"",""member_0611"",""member_0511"",""member_0377"",""member_0359"",""member_0681""]",[],Instructor F,2023-05-10T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0420"",""member_0114"",""member_0616"",""member_0243"",""member_0636"",""member_0227"",""member_0037"",""member_0323""]",[],Instructor F,2023-05-17T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0445"",""member_0167"",""member_0533"",""member_0037"",""member_0510"",""member_0218"",""member_0243"",""member_0211"",""member_0685"",""member_0577"",""member_0323""]",[],Instructor F,2023-05-24T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0460"",""member_0600"",""member_0057"",""member_0351"",""member_0516"",""member_0407""]",[],Instructor F,2023-05-31T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0167"",""member_0600"",""member_0351"",""member_0288"",""member_0449"",""member_0456"",""member_0577"",""member_0611"",""member_0697""]","[{""ID"":""member_0616"",""email"":""member-0616@synthetic.invalid"",""name"":""Synthetic Member 0616""}]",Instructor F,2023-06-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0625"",""member_0057"",""member_0664"",""member_0037"",""member_0103"",""member_0008"",""member_0616""]",[],Instructor F,2023-06-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0312"",""member_0559"",""member_0218"",""member_0616"",""member_0638"",""member_0380"",""member_0383"",""member_0550"",""member_0632"",""member_0167"",""member_0103""]",[],Instructor F,2023-06-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0196"",""member_0227"",""member_0545"",""member_0187"",""member_0605"",""member_0572"",""member_0685"",""member_0092"",""member_0616"",""member_0538"",""member_0288""]",[],Instructor F,2023-06-28T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0577"",""member_0341"",""member_0286"",""member_0460"",""member_0697"",""member_0237"",""member_0072"",""member_0203""]","[{""ID"":""member_0425"",""email"":""member-0425@synthetic.invalid"",""name"":""Synthetic Member 0425""}]",Instructor F,2023-07-05T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0138"",""member_0286"",""member_0232"",""member_0167"",""member_0323"",""member_0498"",""member_0456""]",[],Instructor F,2023-07-12T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0351"",""member_0167"",""member_0232"",""member_0243""]",[],Instructor F,2023-07-19T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0600"",""member_0383"",""member_0664"",""member_0111"",""member_0550"",""member_0054""]",[],Instructor F,2023-07-26T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0100"",""member_0413"",""member_0218""]",[],Instructor F,2023-08-02T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0577"",""member_0575"",""member_0616"",""member_0411"",""member_0550"",""member_0351"",""member_0606"",""member_0636"",""member_0057""]",[],Instructor F,2023-08-16T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0575"",""member_0114"",""member_0616"",""member_0126"",""member_0196"",""member_0545"",""member_0227"",""member_0218"",""member_0456"",""member_0323"",""member_0563""]",[],Instructor F,2023-08-23T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0167"",""member_0502"",""member_0657"",""member_0054"",""member_0534"",""member_0420""]",[],Instructor F,2023-08-30T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0606"",""member_0445"",""member_0675"",""member_0057"",""member_0351""]",[],Instructor F,2023-09-06T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0182"",""member_0312"",""member_0347"",""member_0480"",""member_0456""]",[],Instructor F,2023-09-13T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0218"",""member_0420"",""member_0502"",""member_0054"",""member_0555"",""member_0536"",""member_0538"",""member_0106"",""member_0196""]",[],Instructor F,2023-09-20T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0456"",""member_0058"",""member_0632"",""member_0302"",""member_0103""]",[],Instructor F,2023-10-04T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0167"",""member_0575"",""member_0282"",""member_0690""]",[],Instructor F,2023-10-11T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0664"",""member_0057"",""member_0351"",""member_0361"",""member_0420"",""member_0444"",""member_0140"",""member_0331""]","[{""ID"":""member_0575"",""email"":""member-0575@synthetic.invalid"",""name"":""Synthetic Member 0575""}]",Instructor F,2023-10-18T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0536"",""member_0616"",""member_0393"",""member_0262""]",[],Instructor F,2023-10-25T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0037"",""member_0616"",""member_0167"",""member_0664"",""member_0697"",""member_0290""]",[],Instructor F,2023-11-08T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0531"",""member_0537"",""member_0111"",""member_0167"",""member_0616"",""member_0057"",""member_0583""]","[{""ID"":""member_0469"",""email"":""member-0469@synthetic.invalid"",""name"":""Synthetic Member 0469""}]",Instructor F,2023-11-15T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0227"",""member_0648"",""member_0042"",""member_0548"",""member_0453""]",[],Instructor F,2023-11-22T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0534"",""member_0138"",""member_0331"",""member_0664"",""member_0499"",""member_0057""]",[],Instructor F,2023-11-29T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0167"",""member_0499"",""member_0687"",""member_0508"",""member_0540""]",[],Instructor F,2023-12-06T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0232"",""member_0632"",""member_0648""]",[],Instructor F,2023-12-13T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0247"",""member_0611"",""member_0331"",""member_0401"",""member_0583"",""member_0167"",""member_0187""]",[],Instructor F,2023-12-20T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0583"",""member_0347"",""member_0042"",""member_0351"",""member_0534"",""member_0632"",""member_0606"",""member_0687"",""member_0616""]",[],Instructor F,2024-01-10T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0227"",""member_0575"",""member_0341"",""member_0054""]",[],Instructor F,2024-01-17T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0288"",""member_0357"",""member_0351"",""member_0217"",""member_0323"",""member_0697"",""member_0260"",""member_0218"",""member_0563""]","[{""ID"":""member_0625"",""email"":""member-0625@synthetic.invalid"",""name"":""Synthetic Member 0625""},{""ID"":""member_0456"",""email"":""member-0456@synthetic.invalid"",""name"":""Synthetic Member 0456""},{""ID"":""member_0232"",""email"":""member-0232@synthetic.invalid"",""name"":""Synthetic Member 0232""}]",Instructor F,2024-01-24T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0625"",""member_0343"",""member_0187"",""member_0167"",""member_0331"",""member_0616"",""member_0037"",""member_0575"",""member_0415""]","[{""ID"":""member_0218"",""email"":""member-0218@synthetic.invalid"",""name"":""Synthetic Member 0218""}]",Instructor F,2024-01-31T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0490"",""member_0583"",""member_0393"",""member_0057"",""member_0167"",""member_0497"",""member_0217"",""member_0227"",""member_0664""]","[{""ID"":""member_0347"",""email"":""member-0347@synthetic.invalid"",""name"":""Synthetic Member 0347""},{""ID"":""member_0636"",""email"":""member-0636@synthetic.invalid"",""name"":""Synthetic Member 0636""}]",Instructor F,2024-02-07T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0583"",""member_0014"",""member_0141"",""member_0413""]",[],Instructor F,2024-02-14T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0690"",""member_0456"",""member_0575"",""member_0260"",""member_0167"",""member_0583"",""member_0232"",""member_0502""]","[{""ID"":""member_0351"",""email"":""member-0351@synthetic.invalid"",""name"":""Synthetic Member 0351""}]",Instructor F,2024-02-21T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0415"",""member_0167"",""member_0687"",""member_0089"",""member_0575"",""member_0616"",""member_0583"",""member_0456""]",[],Instructor F,2024-02-28T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0054"",""member_0341"",""member_0667"",""member_0217"",""member_0555"",""member_0664"",""member_0456"",""member_0167"",""member_0700""]",[],Instructor F,2024-03-06T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0218"",""member_0111"",""member_0247"",""member_0351"",""member_0583"",""member_0214"",""member_0637"",""member_0508"",""member_0537""]",[],Instructor F,2024-03-13T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0206"",""member_0057"",""member_0687""]",[],Instructor F,2024-03-20T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0393"",""member_0685"",""member_0565"",""member_0533"",""member_0218"",""member_0502"",""member_0572""]",[],Instructor F,2024-03-27T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0055"",""member_0146"",""member_0616"",""member_0057"",""member_0433"",""member_0167"",""member_0116"",""member_0218"",""member_0196"",""member_0217"",""member_0652""]",[],Instructor F,2024-04-03T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0575"",""member_0218"",""member_0008"",""member_0214"",""member_0491"",""member_0476""]",[],Instructor F,2024-04-17T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0671"",""member_0476"",""member_0505""]",[],Instructor F,2024-04-24T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0057"",""member_0194"",""member_0616"",""member_0538"",""member_0054"",""member_0218"",""member_0419"",""member_0681"",""member_0544""]","[{""ID"":""member_0638"",""email"":""member-0638@synthetic.invalid"",""name"":""Synthetic Member 0638""},{""ID"":""member_0583"",""email"":""member-0583@synthetic.invalid"",""name"":""Synthetic Member 0583""},{""ID"":""member_0687"",""email"":""member-0687@synthetic.invalid"",""name"":""Synthetic Member 0687""}]",Instructor F,2024-05-08T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0419"",""member_0675"",""member_0413"",""member_0534"",""member_0218"",""member_0687"",""member_0329"",""member_0456""]",[],Instructor F,2024-05-15T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0616"",""member_0675"",""member_0036"",""member_0187"",""member_0583"",""member_0206"",""member_0329"",""member_0167"",""member_0536""]",[],Instructor F,2024-05-22T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0616"",""member_0504"",""member_0232"",""member_0419"",""member_0498"",""member_0675"",""member_0461"",""member_0167"",""member_0218"",""member_0625"",""member_0600""]","[{""ID"":""member_0217"",""email"":""member-0217@synthetic.invalid"",""name"":""Synthetic Member 0217""}]",Instructor F,2024-05-29T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0520"",""member_0583"",""member_0218"",""member_0167"",""member_0526""]",[],Instructor F,2024-06-05T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0675"",""member_0501"",""member_0167"",""member_0557"",""member_0393"",""member_0687"",""member_0347""]",[],Instructor F,2024-06-12T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0545"",""member_0585"",""member_0218"",""member_0167"",""member_0511"",""member_0550"",""member_0419""]",[],Instructor F,2024-06-19T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0520"",""member_0218"",""member_0419"",""member_0167"",""member_0501"",""member_0116"",""member_0232""]",[],Instructor F,2024-06-26T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0661"",""member_0165"",""member_0419"",""member_0245"",""member_0511""]",[],Instructor F,2024-07-03T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0214"",""member_0497"",""member_0637"",""member_0511"",""member_0661"",""member_0620"",""member_0700"",""member_0435""]",[],Instructor F,2024-07-10T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0163"",""member_0536"",""member_0312""]",[],Instructor F,2024-07-17T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0497"",""member_0502"",""member_0205"",""member_0347"",""member_0630"",""member_0036"",""member_0415""]",[],Instructor F,2024-07-24T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0571"",""member_0013"",""member_0664"",""member_0194"",""member_0606""]",[],Instructor F,2024-07-31T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0419""]",[],Instructor F,2024-08-07T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0606"",""member_0616"",""member_0497"",""member_0648"",""member_0551"",""member_0114"",""member_0368"",""member_0575"",""member_0700"",""member_0419""]","[{""ID"":""member_0611"",""email"":""member-0611@synthetic.invalid"",""name"":""Synthetic Member 0611""}]",Instructor F,2024-08-14T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0600"",""member_0647"",""member_0419"",""member_0687"",""member_0497"",""member_0620"",""member_0218"",""member_0691"",""member_0239"",""member_0557""]","[{""ID"":""member_0583"",""email"":""member-0583@synthetic.invalid"",""name"":""Synthetic Member 0583""},{""ID"":""member_0562"",""email"":""member-0562@synthetic.invalid"",""name"":""Synthetic Member 0562""},{""ID"":""member_0611"",""email"":""member-0611@synthetic.invalid"",""name"":""Synthetic Member 0611""},{""ID"":""member_0619"",""email"":""member-0619@synthetic.invalid"",""name"":""Synthetic Member 0619""}]",Instructor F,2024-08-21T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0693"",""member_0616"",""member_0218"",""member_0534"",""member_0163"",""member_0479"",""member_0398"",""member_0497"",""member_0314"",""member_0126""]","[{""ID"":""member_0583"",""email"":""member-0583@synthetic.invalid"",""name"":""Synthetic Member 0583""},{""ID"":""member_0214"",""email"":""member-0214@synthetic.invalid"",""name"":""Synthetic Member 0214""},{""ID"":""member_0687"",""email"":""member-0687@synthetic.invalid"",""name"":""Synthetic Member 0687""},{""ID"":""member_0690"",""email"":""member-0690@synthetic.invalid"",""name"":""Synthetic Member 0690""}]",Instructor F,2024-08-28T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0637"",""member_0368"",""member_0218"",""member_0079"",""member_0361"",""member_0575""]","[{""ID"":""member_0608"",""email"":""member-0608@synthetic.invalid"",""name"":""Synthetic Member 0608""}]",Instructor F,2024-09-04T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0393"",""member_0698"",""member_0550"",""member_0347"",""member_0351"",""member_0575""]",[],Instructor F,2024-09-11T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0218"",""member_0498"",""member_0398"",""member_0205"",""member_0616""]",[],Instructor F,2024-09-18T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0545"",""member_0419"",""member_0521"",""member_0518"",""member_0206""]",[],Instructor F,2024-09-25T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0038"",""member_0254"",""member_0314""]",[],Instructor F,2024-10-02T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0524"",""member_0082"",""member_0223"",""member_0536"",""member_0478"",""member_0218"",""member_0001"",""member_0096""]","[{""ID"":""member_0239"",""email"":""member-0239@synthetic.invalid"",""name"":""Synthetic Member 0239""}]",Instructor F,2024-10-09T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0206"",""member_0539"",""member_0551"",""member_0542"",""member_0205"",""member_0502"",""member_0664"",""member_0616"",""member_0676"",""member_0575"",""member_0531""]",[],Instructor F,2024-10-16T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0206"",""member_0509"",""member_0521"",""member_0218"",""member_0353"",""member_0419"",""member_0128""]",[],Instructor F,2024-10-23T17:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0205"",""member_0600"",""member_0001"",""member_0625"",""member_0509"",""member_0206"",""member_0664"",""member_0214"",""member_0583""]",[],Instructor F,2024-10-30T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0663"",""member_0597"",""member_0689"",""member_0563""]",[],Instructor F,2024-11-06T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0658"",""member_0681"",""member_0163"",""member_0381"",""member_0476"",""member_0583"",""member_0638"",""member_0687"",""member_0642"",""member_0575"",""member_0633""]","[{""ID"":""member_0665"",""email"":""member-0665@synthetic.invalid"",""name"":""Synthetic Member 0665""},{""ID"":""member_0536"",""email"":""member-0536@synthetic.invalid"",""name"":""Synthetic Member 0536""},{""ID"":""member_0149"",""email"":""member-0149@synthetic.invalid"",""name"":""Synthetic Member 0149""}]",Instructor F,2024-11-13T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0524"",""member_0398"",""member_0001"",""member_0149"",""member_0586"",""member_0502"",""member_0542"",""member_0214"",""member_0314""]","[{""ID"":""member_0593"",""email"":""member-0593@synthetic.invalid"",""name"":""Synthetic Member 0593""},{""ID"":""member_0529"",""email"":""member-0529@synthetic.invalid"",""name"":""Synthetic Member 0529""}]",Instructor F,2024-11-20T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0206"",""member_0575"",""member_0149""]",[],Instructor F,2024-11-27T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0419"",""member_0624"",""member_0689"",""member_0611"",""member_0593"",""member_0361"",""member_0698""]",[],Instructor F,2024-12-04T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0533"",""member_0687"",""member_0665"",""member_0206"",""member_0114"",""member_0149""]",[],Instructor F,2024-12-11T18:00:00.000Z,12
Studio B,Mi 19:00,"[""member_0502"",""member_0580"",""member_0536"",""member_0527"",""member_0521"",""member_0501"",""member_0575"",""member_0630"",""member_0523"",""member_0533"",""member_0589""]","[{""ID"":""member_0206"",""email"":""member-0206@synthetic.invalid"",""name"":""Synthetic Member 0206""}]",Instructor F,2024-12-18T18:00:00.000Z,12
